,reviews,star,date
748,"Tive que reforçar uma das juntas, estava frouxa. Funciona, mas tem que tomar cuidado pra não esbarrar.","2,0",2 de março de 2021
749,"Quebrou rápido, muito fragil","3,0",6 de março de 2021
750,"O suporte veio torto e, por isso, o notebook não encaixa direito nele. Fica balançando e não tem estabilidade.","3,0",4 de janeiro de 2021
751,Despois de alguns dias de uso o lado direito do apoio perdeu a aderência.,"3,0",23 de agosto de 2021
752,Poderia ser melhor,"3,0",20 de fevereiro de 2022
753,Achei que fosse melhor.,"3,0",18 de agosto de 2020
754,"Atende a necessidade, conforme o anunciado. Pelo preço, está de bom tamanho.","3,0",30 de setembro de 2020
755,Produto veio amassado/dobrado e fica desnivelado. É necessário fazer uma força para ele voltar para o lugar.,"2,0",12 de janeiro de 2021
756,"Atende o que se espera de um suporte, mas parece que é defeito de fabricação vir uma perna mais frouxa que a outra.","3,0",29 de novembro de 2020
757,O produto veio danificado.,"1,0",28 de outubro de 2020
758,Não gostei da instabilidade do suporte. Meu Mac chegou a sair do suporte várias vezes dependendo da posição.,"1,0",5 de julho de 2021
759,"É difícil deixá-lo 100% alinhado, mas é um bom produto e cumpre bem o objetivo, levando em conta o custo benefício.","3,0",27 de julho de 2021
760,"ja tentei ajustar o produto de diversas maneiras nesse tempo de uso, mas ele deixa o notebook torto","1,0",24 de maio de 2021
761,Escorrega e derruba o notebook com facilidade. Não é estável. Vou comprar outro e não recomendo este modelo,"2,0",6 de março de 2021
762,O suporte quebrou na parte de plástico que segura o notebook. Não tinha nem uma semana de uso!! Um absurdo!,"1,0",8 de outubro de 2020
763,uma das pernas fica sempre cerca de um dedo pra cima,"3,0",10 de fevereiro de 2022
764,Ótima qualidade do material porém não é tão ergonômico como parecia ser nas descrições do produto.,"3,0",18 de agosto de 2020
765,BOM PRODUTO MAS FRÁGIL ...,"3,0",7 de dezembro de 2020
766,Uma das pernas está bamba e deixa o suporte instável. Prefiro devolver do que ter prejuízo posteriormente.,"2,0",18 de abril de 2021
767,Satisfez minha necessidade. Firme e bem feitinho.,"3,0",20 de maio de 2021
768,"Um pouco difícil de ajustar. Mas cumpre bem sua função. É discreto, elegante e funcional.","3,0",10 de novembro de 2020
769,"Ele é meio desajeitado para regular e deixar o computador reto. Para mesas curtas, não é tão bom.","3,0",17 de setembro de 2021
770,O produto veio com uma das pernas molenga. Morro de medo do notebook cair por conta disso. Não recomendo.,"1,0",14 de março de 2021
771,VideoPlayeris loading.,"2,0",14 de outubro de 2020
772,Não é estável. Para uso com lap top sem os 4 apoios “ apoiados” prejudica o uso.,"2,0",16 de abril de 2021
773,"O meu veio desnivelado, fica frouxo. De um lado é mais alto que do outro, achei péssimo.","1,0",4 de abril de 2021
774,"Veio com o silicone que apoia o notebook quebrado e instável, impossibilitando o uso do suporte.","1,0",30 de março de 2021
775,Produto veio com uma das hastes mais solta que outra o que deixa o notebook incomodamente torto.,"3,0",29 de março de 2021
776,Produto não encaixou 100% na base do meu notebook,"3,0",1 de setembro de 2020
777,Meu Notebook por 3 vezes escorregou e quase foi ao chão. As hastes não têm estabilidade.,"1,0",25 de março de 2021
778,"Nào é bem estável, não fica simetrico, o ajuste não é legal. Vou buscar outro em breve.","2,0",17 de fevereiro de 2021
779,O produto não tem fixação na mesa e o notebook fica balançando. Achei o produto muito fraco. Não gostei.,"3,0",8 de julho de 2021
780,"Suporte bem frágil e não fica retinho. Meu laptop fica bambo, não estou usando.","3,0",28 de junho de 2021
781,"Fácil de dobrar e guardas.  Produto muito frágil,  não tem estabilidade , fica instável na mesa","1,0",22 de dezembro de 2020
782,Difícil de manusear e muito ruim o material. Mal acabado,"1,0",27 de outubro de 2021
783,"O suporte aparentemente é bom, porém o que solicitei veio quebrado, infelizmente!","1,0",27 de fevereiro de 2021
784,O computador não fica alinhado ele fica torto/inclinado.Sem contar que uma das pernas é/está mole,"2,0",22 de outubro de 2020
785,"Produto difícil de manusear, e muito alto, até na altura mínima. O meu também veio um pouco descascado.","1,0",19 de outubro de 2020
786,Péssimo produto. Ele é torto e o notebook não fica na posição correta. Devolvi e solicitei o reembolso.,"1,0",28 de julho de 2021
787,"O produto é feito com material bom mas ele é torto, difícil manter o laptop reto apoiado nele.","2,0",21 de setembro de 2020
788,QUEBROU EM DOIS DIAS A PEÇA DE PLÁSTICO POIS PRODUTO VEIO COM DEFEITO (TORTO) TENTEI AJEITAR E QUEBROU!,"1,0",25 de junho de 2020
789,Muito difícil de ser ajustado e os suportes podem facilmente cair.,"3,0",27 de agosto de 2020
790,"SUPORTE DE BOA QUALIDADE, APENAS O APOIO DO EQUIPAMENTO FRÁGIL.  ATENDEU PARCIALMENTE AS EXPECTATIVAS.","3,0",7 de julho de 2021
791,Produto veio com defeito. Já pedi devolução e já foi enviado. Aguardo estorno,"2,0",17 de junho de 2021
792,"Não é muito estável, difícil de regular as vezes, mas é leve e compacto pra carregar.","2,0",24 de agosto de 2021
793,"Um ótimo produto, porém, quebrou logo após algumas semanas depois que comecei a usar.","3,0",16 de março de 2022
794,"Suporte frágil, computador fica torto, difícil de ajustar a posição correta.","2,0",4 de junho de 2021
795,"Um lado veio mais mole e não estabiliza direito, muito alto para minhas necessidades","2,0",13 de novembro de 2020
796,O suporte mesmo sendo ajustável veio com uma das partes desalinhada.,"3,0",20 de maio de 2021
797,"É bom, mas não fica perfeito quando abro pra baixar ele fica totalmente torto e fica bambo","3,0",23 de julho de 2020
798,Péssimo produto,"1,0",25 de junho de 2021
799,"Ele veio torto prejudicando a estabilidade, demandando muito ajuste até anular a diferença que tinha","3,0",18 de setembro de 2020
800,"Não segura meu notebook, não fica reto de jeito nenhum, mas tá funcionando pro tablet né fazer o que","2,0",20 de fevereiro de 2021
801,"Produto é ruim ou veio com problema, o notebook sempre fica torto, com um lado mais alto que o outro","2,0",30 de agosto de 2020
802,"Não senti segurança em deixar meu note nele... Não consegui alinhar os pés e ficou ""bambo"". Devolvi.","1,0",27 de dezembro de 2020
803,"Muito difícil de estabilizar, um ponto sempre fica no ar, e o computador fica bamba","2,0",2 de março de 2022
804,Uma das pernas de apoio veio com defeito mas nada que altera a qualidade do produto,"3,0",29 de maio de 2021
805,"Produto atendeu pelo preço, mas não fica nivelado. Chegou no prazo.","3,0",30 de maio de 2021
806,O produto veio torto e não foi possível realizar a troca. Infelizmente foi um dinheiro jogado fora.,"1,0",4 de novembro de 2021
807,Ele não parece estabilizar tanto o notebook. Não é tão ergonômico.,"2,0",7 de novembro de 2021
808,"Achei frágil, veio empenado, suportes frouxos. Qualidade muito baixa para o valor cobrado.","1,0",15 de outubro de 2020
809,"No primeiro dia, as partes do acabamento já saíram e o produto não veio com instruções para o uso.","2,0",13 de agosto de 2020
810,Produto bom.. Demorou pra chegar comprei dia 14 de junho chegou 24 de junho,"3,0",25 de junho de 2020
811,"Não tem estabilidade,  não fixa o notebook e fica virando as pás. Só de tentar digitar ele escorrega.","1,0",9 de julho de 2021
812,"Muito desalinhado, muito ruim pra alinhar. Há melhores por um preço menor","1,0",2 de setembro de 2020
813,"produto não trouxe estabilidade para meu notbook, fica ""mancando"" na mesa","1,0",20 de outubro de 2021
814,"Não há estabilidade do produto, veio torto.não ficou encaixado no notebook.","1,0",29 de janeiro de 2021
815,"Razoável, mas perde a regulagem facilmente.","3,0",3 de maio de 2021
816,O produto não fica muito estável e o notebook fica torto.,"3,0",23 de julho de 2021
817,O meu veio um pouquinho torto mas dá pra quebrar um galho! É bom pra quem não quer investir tanto,"3,0",12 de março de 2022
818,"Gostaria de dizer que um dos produtos veio quebrado, está solto e a perna não sustenta o notbook.","1,0",3 de junho de 2021
819,Produto fora dos padrões de ergonomia e estabilidade para o usuário e menos ainda para o Device .,"1,0",14 de dezembro de 2021
820,Não achei muito legal. Ficou um pouco em falso e arranhou a traseira do notebook,"3,0",20 de abril de 2021
821,"o material em sim é muito bom, porem achei que ficou muito alto.","3,0",5 de outubro de 2020
822,"Dei de presente para meu esposo, a única vantagem é a ergonomia.","1,0",23 de setembro de 2021
823,"A embalagem do produto veio lacrada, porém o produto veio torto!","1,0",4 de maio de 2021
824,Suporte complicado de usar e pouco seguro.,"2,0",31 de julho de 2021
825,muito ruim o meu veio manco um pé encosta na mesa e o outro não com isso ao colocar o notebook fica balançando demais. Muito instável,"1,0",21 de setembro de 2020
826,"Parece muito fragil, dá medo de não aguentar o peso do notebok.","3,0",3 de novembro de 2021
827,"A curva das pontas não são similares, o que acabam prejudicando o nível do equipamento.","2,0",3 de dezembro de 2020
828,"Fica um pouco torto, não é estável","3,0",27 de junho de 2021
829,Produto não atendeu minhas expectativas. Nem usei mais!,"1,0",17 de março de 2022
830,Em poucos meses que comprei esse produto ele estragou uma das manoplas dele. Fica inutilizável.,"1,0",27 de maio de 2021
831,"Bom produto, mas veio torto, coloco o notebook e não fica alinhado, fica torto","3,0",8 de outubro de 2020
832,Infelizmente veio com uma perninha solta,"1,0",20 de julho de 2021
833,"É  mole, não fica firme. Aí corre o risco do notebook cair e ainda ter prejuízo maior.","1,0",17 de outubro de 2021
834,"Produto é bom, porém veio torto um dos pés. Mas quando eu utilizo o notebook, ele fica firme, maio torto mas firme.","3,0",12 de julho de 2021
835,"Um lado veio torto, o notebook fica sambando na mesa conforme digita.","3,0",31 de janeiro de 2021
836,Suporte não atendeu expectativa não é muito Ergonômico tem apensa uma posição,"1,0",10 de setembro de 2021
837,"Além do ângulo único, uma das hastes veio folgada impossibilitando o pleno ajuste.","2,0",24 de dezembro de 2020
838,O notebook fica torto dum lado quando tento deixar da altura que eu preciso.,"3,0",12 de abril de 2021
839,Difícil de ajustar altura e fica desnivelado… mesmo parecendo que está reto…,"2,0",7 de janeiro de 2022
840,"Veio com uma das pernas completamente soltas, o que faz com que o notebook não fique seguro.","1,0",22 de abril de 2021
841,VideoPlayeris loading.,"3,0",16 de julho de 2021
842,"Produto veio torto , not ficou torto na base.Não consegui desentortar, e está sem usop","2,0",19 de janeiro de 2022
843,"É bem acabado, porém veio torto, o notebook não fica muito estável.","3,0",28 de fevereiro de 2021
844,,"1,0",18 de setembro de 2021
845,TOTALMENTE INEFICIENTE. Não tem espaço dentro de uma casa. Já despachei para o lixo.,"1,0",24 de abril de 2021
846,Não recomendo!O produto veio torto deixando sempre o notebook um pouco torto.,"1,0",23 de setembro de 2020
847,O equipamento não muito prático de manuseio.,"3,0",18 de março de 2022
848,Não gostei porque é péssimo para regular a altura. O meu está na gaveta impossível de usar.,"1,0",15 de fevereiro de 2021
849,"Ruim ! O meus chegou amassado , deixa o notebook todo torto . Não ajusta !","1,0",22 de fevereiro de 2021
850,"não fica muito reto, é um pouco torto, mas ajuda a manter o laptop no alto","3,0",13 de maio de 2021
851,"Eu achei este produto um pouco frágil, pelo menos para o meu notebook, ja que ele é um pouco pesado.","3,0",28 de dezembro de 2020
852,Horrível! Entortou no primeiro dia de uso. Não recomendo.,"1,0",26 de fevereiro de 2021
853,Nao sustenta bem o computador,"3,0",26 de janeiro de 2021
854,Meu suporte veio torto e consequentemente meu notebook fica torto também. Se não fosse isso o suporte seria bacana,"3,0",24 de janeiro de 2021
855,A estabilidade é mínima. ficando um lado mais alto que o outro. Não da segurança.,"2,0",6 de abril de 2021
856,o notebook fica muito instável no suporte. o suporte é bambo e o notebook escorrega por ele,"2,0",13 de junho de 2021
857,Muito instável... difícil posicionar o notebook...parece que vai cair a qualquer momento.,"2,0",11 de abril de 2021
858,"Não gostei,  não mantém o notebook no nível e fica manco o suporte. Parece ta com empeno.","1,0",3 de abril de 2021
859,"Produto tem boa qualidade, mas a parte frontal que trava o computador ocupa muito espaço.","3,0",4 de julho de 2021
860,"O produto veio torto, deixando o laptop, também torto. Fui olhar e vi que estava quebrado do lado esquerdo. Muito ruim e frágil.","1,0",1 de março de 2021
861,O suporte veio torno e notbook fica empenado. Me arrependi pois nao uso.,"1,0",14 de agosto de 2021
862,"... mas o meu veio um pouco empenado, então o laptop fica torto.","3,0",24 de junho de 2021
863,Lados desproporcionais q n fica igual mesmo manuseando o suporte,"3,0",14 de dezembro de 2020
864,"Caixa veio amassada e meio aberta, suporte veio torto e com raladuras. Decepção.","1,0",20 de outubro de 2020
865,"Péssima qualidade do produto, não recomendo. Não é estável, torto. Uma porcaria.","1,0",28 de setembro de 2021
866,"Não deixa o notebook firme, difícil manuseio. Me arrependi, o note cai toda hora","1,0",27 de julho de 2020
867,"É um produto portátil mas é molengo, instável e fica bambo.Não curti muito","1,0",16 de agosto de 2021
868,"Prezados,Produto veio com defeito. O suporte está frouxo e não sustenta o notebook.","1,0",16 de julho de 2020
869,Não atendeu todas as minhas expectativas.,"3,0",11 de dezembro de 2020
870,"O notebook não se encaixa perfeitamente nele , esse suposto não passa segurança!","1,0",27 de agosto de 2021
871,"Infelizmente o produto veio torto e precisei colocar um ""calço"" para que ele fique reto.","1,0",4 de agosto de 2020
872,"muito frágil, com menos de dois dias já apresentava desequilíbrio, realmente não gostei.","2,0",23 de outubro de 2020
873,Produto extremamento fragil,"2,0",20 de fevereiro de 2022
874,"Desde que fique imóvel, tudo bem. Mas não deixa o notebook tão estável caso precise movê-lo a mesa.","3,0",21 de março de 2021
875,"Ele não dá muita estabilidade e veio fora de nível, fica balançando o notebook.","3,0",13 de janeiro de 2021
876,"achei q ficou muito alto, me incomodou bastante e n é possível ajustar a altura","2,0",13 de julho de 2021
877,"Não é muito firme. Comprei dois produtos e tive que devolver um, pois veio com defeito.","2,0",15 de outubro de 2020
878,É simples e prático!,"2,0",14 de julho de 2020
879,Veio todo torto e entortou mais e mais com alguns dias de uso. Extremamente desapontado,"1,0",10 de dezembro de 2021
880,"No custo benefício, vale à pena. Mas achei que tem pouca estabilidade.","3,0",15 de novembro de 2020
881,Por mais que você ajuste ele sempre pende mais para um lado. Eu não recomendo.,"2,0",14 de dezembro de 2020
882,Péssimo  produto.Ha melhores opções e  a precos  competitivos.,"1,0",22 de julho de 2021
883,"Péssima qualidade, produto muito ruim.","1,0",12 de dezembro de 2020
884,O produto veio quebrado e com a caixinha violada dentro do pacote de embrulho.,"1,0",15 de junho de 2021
885,Fica instável e nao é ergonomico,"1,0",6 de outubro de 2020
886,"O produto veio torto, não consegui regular para que o notebook ficasse reto e estável.","1,0",12 de janeiro de 2021
887,"Dificil de usar, parece q veio torto. Tive que fazer uma gambiarra, ZERO user friendly","2,0",5 de maio de 2021
888,"Suporte veio ""manco"", só estou conseguindo utilizar quando coloco um ''pezinho"" para alinhar a altura. Terrível.","1,0",13 de julho de 2021
889,"O suporte fica em falso, empenando facilmente.","1,0",13 de dezembro de 2021
890,Muito bom mas ele é fixo poderia ser mais flexivel baixar sla,"3,0",6 de julho de 2021
891,"Não recomendo para os mais perfeccionistas, a tela ficará torta e desalinhada","1,0",24 de junho de 2021
892,Produto veio torto e não tem uma regulagem adequada para um notebook de 14 polegadas.,"1,0",30 de julho de 2020
893,"Nao é estável, as pernas giram.","2,0",9 de maio de 2021
894,"Qualidade não é o forte, mas quebra um galho.","3,0",27 de outubro de 2020
895,Veio torto e uma haste é mais solta do que a outra.,"1,0",14 de julho de 2020
896,Muito frágil,"3,0",7 de março de 2021
897,O alinhamento é um pouco difícil de consegui,"3,0",19 de julho de 2021
898,"fica torto , super instável , não sustenta o notebook, pedi a troca","1,0",15 de setembro de 2021
899,"Péssima qualidade, o negócio veio quebrado e uma das perninhas ficam bamba.","1,0",9 de abril de 2021
900,"Independente da posição ou altura das rastes, o notebook sempre fica torto.","1,0",3 de novembro de 2020
901,"Funciona bem, mas se não tiver nada apoiado o suporte fica bem bambo, parece fragil","3,0",3 de fevereiro de 2021
902,Comprei e veio com o braço quebrado. Me desanimou tanto que nem devolução eu quero.,"1,0",10 de setembro de 2021
903,Achei ele meio torto... mas é bem ok! Acho que da para resolver colocando uma força,"3,0",9 de junho de 2021
904,"Eu achei o suporte um pouco frágil, esperava uma sustentação e uma mobilidade maior","3,0",3 de maio de 2021
905,Produto veio todo torto e não serve pra apoiar o notebook. 50 reais jogados no lixo,"1,0",9 de fevereiro de 2021
906,,"3,0",14 de novembro de 2020
907,Quebrou após 3 meses de uso.,"2,0",6 de julho de 2021
908,"Achei instável, tanto para endireitar o apoio como para manter o notebook em cima.","3,0",12 de agosto de 2021
909,Não segura o notebook,"1,0",22 de fevereiro de 2022
910,produto entortou com poucas semanas de uso,"1,0",19 de julho de 2021
911,quebrou a parte de plástico com dez dias depois de chegar,"1,0",12 de novembro de 2020
912,"Pelo valor pago, o produto é ok. Mas não é muito estável.","3,0",8 de março de 2021
913,"Na segunda vez que fui dobrar, o suporte quebrou.","2,0",28 de março de 2021
914,"Ergonômico e fácil de transportar, porém a estabilidade deixa um pouco a desejar.","3,0",5 de outubro de 2020
915,"Suporte de péssima qualidade. Não deixa o notebook alinhado, e sim torno.","1,0",11 de junho de 2021
916,"Fácil de transportar, mas tive problema em um, ele veio empenado","3,0",19 de março de 2022
917,A regulagem é muito ruim. O notebook fica torto usando o suporte,"2,0",19 de setembro de 2020
918,"Praticidade, ocupada pouco  e fácil de levar para qualquer lugar","3,0",17 de julho de 2021
919,"Desproporcional, parece feito a mão, perde posição fácil","2,0",14 de julho de 2021
920,Não tem estabilidade. Muito ruim.Altura do monitor não é adequada.,"1,0",9 de abril de 2021
921,"Estabilidade mediana, porém por dobrar pôde-se colocar em qualquer lugar","3,0",14 de junho de 2021
922,"Achei o material bom e resistente, porém a estabilidade deixa a desejar.","3,0",1 de março de 2021
923,Prático mass encontrei dificuldade em deixá-lo estável na mesa com o Computador.,"3,0",12 de abril de 2021
924,"Não permite muitos ajustes, de altura, por ex.","3,0",14 de abril de 2020
925,"Não achei muito funcional, dificuldade de encontrar e manter em posição adequada","1,0",16 de abril de 2021
926,"uma das hastes não tocam a superfície, mesmo fazendo o ajuste da peça. Decepção!","1,0",7 de abril de 2021
927,Não recomendo,"1,0",23 de fevereiro de 2022
928,sim. a minha avaliação sobre instabilidade e porque ele um pouco torto deixando o notebook fora do nivel ele ficou torto.,"3,0",11 de dezembro de 2020
929,Não gostei. Não consegui ajustar.,"1,0",2 de agosto de 2020
930,Estabilidade ruim e muito pequeno,"1,0",12 de março de 2021
931,O produto não tem firmeza e deixa o notebook tombando toda hora,"2,0",21 de julho de 2021
932,Infelizmente precisei devolver o produto porque chegou empenado. Estou aguardando reembolso que ainda está no prazo.,"1,0",18 de maio de 2021
933,"Produto simples, mas atende o necessário.Poderia ser um pouco mais firme.","3,0",5 de outubro de 2020
934,Não tem movimentação no ferro de trás. Difícil de achar uma posição perfeita /:,"2,0",14 de março de 2021
935,Infelizmente na hora de encaixar o produto quebrou e não consegui mais arrumar.,"2,0",24 de fevereiro de 2022
936,"As hastes não estão alinhadas, fazendo o notebook ficar ""torto"" ao ser colocado","2,0",3 de agosto de 2020
937,"Estável,  ergonômico mais não me acostumei a usar na mesa. Os ombros ficaram muito alto.","2,0",6 de maio de 2021
938,Já tentei puxar pra tudo que é lado possível o notebook sempre fica meio de lado. Não gostei e não recomendo.,"1,0",24 de junho de 2021
939,produto de péssima qualidade. não é firme,"1,0",21 de junho de 2021
940,Não é bom para dobrar e nem abrir. Não é nada prático.,"3,0",14 de junho de 2021
941,"Não gostei do produto, não consegui confiar em deixar o notebook nele.","1,0",3 de maio de 2021
942,,"3,0",25 de março de 2021
943,"Produto veio com uma das hastes frouxa, como se tivesse sido usado alguma vez.","3,0",4 de maio de 2021
944,Chegou completamente torto. Precisei devolver.,"1,0",20 de junho de 2021
945,"Achei razoável, esperava mais... Dá pro gasto","3,0",19 de abril de 2021
946,,"2,0",22 de julho de 2020
947,Não uso. Pouco confiável. Fraco,"1,0",28 de janeiro de 2022
948,Fica girando e não há travas para os suportes,"1,0",9 de julho de 2020
949,"Suporte fica irregular, não deixando o notebook muito seguro.","2,0",28 de abril de 2021
950,produto bonito e com boa qualidade mas infelizmente veio empenado.,"1,0",16 de julho de 2020
951,"Produto instável, não mantém o notebook na posição desejada","3,0",3 de novembro de 2021
952,O produto veio empenado e não dá estabilidade para o laptop,"3,0",11 de fevereiro de 2021
953,Veio meio torto e fica bambo não mesa. Pensei que fosse mais firme.,"2,0",5 de junho de 2021
954,"não recomendo a notebooks de médio e grande porte, como gamer e etc","2,0",2 de setembro de 2020
955,"Produto tem um grande desnível de altura, nao fixa os 2 pes na mesa","1,0",15 de fevereiro de 2021
956,,"1,0",22 de dezembro de 2020
957,Não fixa com firmeza o notebook.  As hastes saem do lugar a todo o momento.,"2,0",5 de fevereiro de 2021
958,"O suporte é um pouco ""bambo"", mas funciona. Poderia ser mais firme.","3,0",28 de julho de 2021
959,Uma das pernas do produto veio completamente solta e mesmo ao tentar encaixa-la de volta no suporte o mesmo ficava bambo e meu laptop ficava torto em cima dele,"1,0",9 de junho de 2020
960,"O produto veio com uma parte torta, defeituosa! Absurdo! Não fica 100% apoiado, fazendo com que o computador fique torto também.","1,0",10 de maio de 2020
961,"Não gostei, não consigo utilizar porque sempre fica torto.","1,0",30 de junho de 2021
962,produto frágil e não passa segurança ao colocar o notebook,"3,0",8 de fevereiro de 2021
963,"Produto veio com pequeno defeito, um dos braços é bem mais solto que outro","3,0",12 de fevereiro de 2022
964,"O suporte veio torto, não tem como deixar o notebook numa posição correta.","1,0",26 de maio de 2021
965,"A parte de sustentabilidade do material é muito ruim, já está escorregando","2,0",20 de junho de 2021
966,Difícil de ajustar corretamente,"3,0",29 de abril de 2021
967,Difícil de encaixar e não fica muito fixoNão gostei,"3,0",11 de janeiro de 2022
968,"Produto instável,  o computador ficou torto. Muito frágil","1,0",11 de dezembro de 2020
969,Eu comprei  o suporte na cor preta mas a pintura ficou a desejar.,"2,0",13 de outubro de 2020
970,O produto atende a necessidade. O ideal é ter um teclado separado,"3,0",17 de junho de 2021
971,Produto muito torto impossível de utilizar em trabalho ou estudo!,"1,0",12 de julho de 2021
972,"Suporte compacto, preço razoável, mas com de difícil regulagem.","3,0",19 de julho de 2020
973,Qualidade muito inferior ao esperado. O suporte é instável e desalinhado.,"1,0",13 de maio de 2021
974,"Não gostei do produto e, além disso, o mesmo chegou com a haste quebrada.","1,0",29 de março de 2021
975,"O produto não fica alinhado, a tela do notebook fica mais baixa em um dos lado.","3,0",30 de novembro de 2020
976,O produto atende as expectativas e tem um ótimo custo benefício.,"3,0",14 de julho de 2021
977,Não gostei porque não existe a possibilidade de graduar a altura,"1,0",8 de maio de 2021
978,"Ele fica torto, uma das pernas é mais frouxa que a outra! Não recomendo!","1,0",13 de julho de 2021
979,Não achei muito estável e não permite que escolhamos a altura do laptop!,"3,0",1 de junho de 2021
980,"Veio torto. Tentei desentortar, mas ele volta a posição que veio, torta!","3,0",5 de dezembro de 2020
981,"O produto veio com os pés tortos, tem que equilibrar o notebook em cima.","3,0",12 de agosto de 2020
982,Difícil de ajustar,"3,0",13 de julho de 2021
983,"O meu veio totalmente capenga, horrível. Muito ruim de manusear.","1,0",26 de abril de 2021
984,"Pelo preço que se paga é bem ruizinho, não tem firmeza nenhuma!","1,0",2 de setembro de 2020
985,"produto ok, o meu veio torto, porem consigo usar tranquilamente","3,0",23 de novembro de 2020
986,Um dos lados está frouxo e não fica firme em todas as posições.,"3,0",1 de julho de 2021
987,"Achei fraco, quebrou em menos de um mês de uso.","2,0",15 de abril de 2021
988,"O produto quebrou no segundo dia, muito frágil e de péssimo acabamento.","1,0",5 de outubro de 2020
989,"O produto é bom, mas chegou empenado. O computador fica torto ao ser apoiado.","3,0",22 de julho de 2020
990,Veio completamente torto e pelo visto não foi só comigo. Não recomendo.,"2,0",24 de junho de 2021
991,"pelo valor esta ok, recomendo !","2,0",18 de outubro de 2020
992,Adequado para a proposta de ergonomia por uma via mais simples,"3,0",8 de junho de 2020
993,"Nao indico produto fraco, veio com um lado com pessima fixacao","1,0",21 de abril de 2021
994,"Esperava um produto mais estável, porém funciona corretamente.","3,0",17 de dezembro de 2020
995,"Fica escorregando, tanto o notebook apoiado, quando o suporte na mesa.","3,0",3 de julho de 2021
996,"O produto veio quebrado, umas das pernas do produto estava despedaçada","1,0",17 de setembro de 2020
997,"Bom, não encaixou muito bem no meu nootNoot muito grande e gamer","3,0",5 de novembro de 2020
998,"o produto é fragil, o mero peso das maos sobre o laptop desestabiliza.","2,0",10 de abril de 2021
999,O meu veio completamente torto.,"3,0",8 de dezembro de 2021
1000,"O produto não é muito estável, pois as alças ficam meio mole!","2,0",13 de março de 2021
1001,"Na montagem, não é tão pratico deixar o suporte alinhado, fica torto.","3,0",11 de setembro de 2020
1002,"Produto veio empenado, não ficava estável, e deixava o notebook torto","1,0",17 de maio de 2021
1003,"Produto torto, independente do ajuste o notebook e peça ficam tortas.","1,0",16 de novembro de 2021
1004,"Não é estável, não pára em várias posições pois o apoio escorrega....","2,0",12 de dezembro de 2020
1005,"ele é totalmente instável, o notebook não se encaixou bem no suporte.","1,0",11 de abril de 2021
1006,"Suporte chegou torto, não se ajusta ao notebook, qualidade baixíssima","1,0",10 de fevereiro de 2022
1007,Veio desnivelado,"2,0",23 de abril de 2021
1008,"Como é perceptível na foto, uma perninha não encosta na mesma, ou seja, estão bambas, muito triste!!","3,0",15 de abril de 2021
1009,"Fica muito alto, não permite baixar. Me arrependi da compra.","1,0",19 de fevereiro de 2021
1010,"O produto é útil, porém não é muito estável.","3,0",22 de setembro de 2020
1011,Comprei 2 e ambos vieram tortos e o ajuste de altura estavam frouxos,"1,0",9 de abril de 2021
1012,"Não recomendo. O Produto veio torto, não dá pra acertar a regulagem.","1,0",5 de julho de 2021
1013,"Muito duro, quando não vem empenado.","3,0",23 de fevereiro de 2021
1014,A posição do suporte incomoda na hora de digitar. Não recomendo.,"1,0",26 de outubro de 2021
1015,"Não é muito bem alinhado, porém cumpre o seu papel.","3,0",12 de agosto de 2020
1016,"Produto assimétrico, causando algumas dificuldades.","3,0",31 de dezembro de 2021
1017,As pernas do suporte estão significativamente desniveladas.,"3,0",27 de maio de 2021
1018,Suporte está empenado e ao fazer os ajustes a tinta começou a sair.,"2,0",3 de setembro de 2020
1019,Material frágil...achei que seria mais resistente.,"3,0",24 de agosto de 2020
1020,Produto não atendeu a expectativas....não tem estabilidade,"1,0",30 de junho de 2021
1021,Nada ergonômico. Não ha possibilidade de ajuste da altura.,"2,0",2 de agosto de 2020
1022,"O produto chegou com 3 dias de atraso, mais é bom.","2,0",3 de dezembro de 2021
1023,"Produto de boa qualidade, mas ficou bambo no meu notebook.","3,0",28 de abril de 2021
1024,Qualidade ruim. Sem estabilidade e quebrou com pouco tempo de uso.,"1,0",2 de julho de 2021
1025,Não é muito estável,"3,0",2 de outubro de 2021
1026,"Péssimo produto, devolvi no mesmo dia que chegou.","1,0",8 de abril de 2021
1027,"O suporte é torto, não alinha, tudo bem que é barato, mas é torto","1,0",6 de junho de 2021
1028,,"2,0",12 de novembro de 2020
1029,"Todo torto, testei com dois notebooks e ficava caindo para o lado","1,0",20 de fevereiro de 2021
1030,"Não gostei, produto veio com defeito e não fica estável.","2,0",17 de fevereiro de 2021
1031,"o produto é bem ruim, torto, quebrou em dois dias! Não recomendo","1,0",19 de agosto de 2020
1032,"Muito fragil, dificil estabilizar o note","3,0",23 de abril de 2021
1033,"Achei um pouco alto, mas, no geral, me parece um bom produto.","3,0",26 de julho de 2020
1034,"Veio com o lado direito mole, não prendendo o notebook adequadamenteo.","1,0",9 de julho de 2020
1035,"Muito frágil, não sustenta 100% o peso do meu notebook.","3,0",29 de novembro de 2020
1036,"Qualidade ruim, bem abaixo do esperado.","1,0",1 de agosto de 2020
1037,Infelizmente não atendeu a expectativas,"2,0",26 de julho de 2020
1038,"O suporte chegou um pouco empenado, tenho que usar com um calço","3,0",16 de junho de 2021
1039,"VEIO TORTO, SEM POSSIBILIDADE DE USO.","1,0",11 de maio de 2021
