,reviews,star,date
2601,Poderia ter mais possibilidades de regulagem na altura da tela,"5,0",10 de novembro de 2020
2602,"Produto como o descrito, chegou antes do prazo","5,0",10 de setembro de 2020
2603,Atendeu as expectativas! Cumpre seu propósito.,"5,0",11 de julho de 2021
2604,É bem interessante e fica com uma altura legal,"5,0",7 de dezembro de 2020
2605,Entregue no prazo e produto prático com acabamento bom,"5,0",4 de janeiro de 2022
2606,Muito estável. Ficou em uma altura perfeita.Entrega impecável.,"5,0",3 de dezembro de 2020
2607,"Meio chatinho de achar posição e regulagem corretas, mas funciona bem.","5,0",8 de março de 2021
2608,"Produto Muito bom, atende as expectativas e a entrega dentro do prazo.","5,0",16 de novembro de 2020
2609,Suporte simples que atendeu muito bem.,"5,0",12 de julho de 2021
2610,Entrega super rápida. Produto compatível com a descrição. Bem estável.,"4,0",27 de dezembro de 2021
2611,otimo pra por o notebook em cima deu uma melhorada no superaquecimento,"5,0",27 de agosto de 2021
2612,bom,"5,0",3 de novembro de 2020
2613,Muito prático e bonito.,"5,0",17 de dezembro de 2020
2614,"Não escorrega o notebook e nem o suporte, muito prático","5,0",29 de setembro de 2020
2615,"Gostei bastante, supriu uma necessidade quanto à postura e até mesmo ao pouco espaço.","5,0",15 de julho de 2021
2616,"É razoável. Não sustenta aparelhos grandes, mas se vc tiver um notebook pequeno e leve ele fará um bom trabalho.","4,0",3 de abril de 2021
2617,"Prático, versátil e ergonômico","5,0",30 de março de 2021
2618,"Chegou no prazo, bem embalado! Produto de qualidade!!","5,0",22 de agosto de 2020
2619,Exatamente como na foto e no vídeoÓtimo produto,"5,0",21 de junho de 2021
2620,Muito bom,"5,0",28 de julho de 2021
2621,Muito bom,"5,0",13 de outubro de 2020
2622,Cumpre seu papel com eficiência porém é um pouco desnivelado.,"4,0",5 de setembro de 2020
2623,"O produto é bom, porém né muito simples para o valor cobrado.","4,0",27 de julho de 2020
2624,"O produto é simples, discreto e compre bem o propósito. Gostei muito.","5,0",28 de março de 2021
2625,"Muito bom o produto e resistente, e chegou antes do prazo de entrega.","5,0",11 de setembro de 2020
2626,"Material de boa qualidade, mas é um pouco caro para sua simplicidade.","4,0",18 de maio de 2021
2627,Gostei. Boa estabilidade. Muito boa ergonomia. Muito fácil de dobrar.,"4,0",20 de dezembro de 2020
2628,Prático e relamente consigo regular a altura que necessito. Muito bom,"5,0",15 de janeiro de 2021
2629,Muito bom! Às vezes tem que ficar mexendo bastante para encontrar a estabilidade,"5,0",24 de outubro de 2021
2630,"Bom custo beneficio, porém não é o melhor do mercado.","4,0",2 de dezembro de 2021
2631,"Produto chegou em ótimo estado, qualidade muito boa, fiquei surpreso com o produto e recomendo muito.","5,0",15 de agosto de 2020
2632,"Ele é bom, só não tem quase ajuste de altura.","5,0",19 de agosto de 2021
2633,Excelente produto. De acordo com o anunciado.,"5,0",4 de dezembro de 2021
2634,Produto atende ao um notebook antigo.,"5,0",27 de abril de 2021
2635,Muito bom. Custo benefício excelente.,"5,0",24 de novembro de 2020
2636,"Ajustável, bom e de fácil utilização.","5,0",5 de agosto de 2021
2637,"Excelente suporte, prático, de fácil montagem e bem durável.","5,0",4 de julho de 2020
2638,Cumpre a função muito bem. Bom preço.,"5,0",28 de abril de 2020
2639,"No inicio foi difícil me acostumar e deixá-lo estável, mas depois foi tranquilo. Não sei mais viver sem.","5,0",13 de setembro de 2020
2640,ótimo custo benefício.,"4,0",22 de setembro de 2021
2641,Custo beneficio,"5,0",19 de abril de 2021
2642,Material resistente e vale o preço! Aguenta meu Mac Pro de 16’ bem de boas,"5,0",13 de setembro de 2021
2643,"Produto com material resistente, bem ajustável. Vale a pena comprar.","5,0",1 de julho de 2020
2644,Praticidade altíssima aliada com design minimalista.,"4,0",29 de março de 2021
2645,"Muito bom , facil montar, ajudou a organizar a mesa.","5,0",14 de outubro de 2020
2646,Por enquanto atendeu às expectativas! Chegou rápido.,"5,0",6 de setembro de 2020
2647,"Produto mais resistente do que imaginava, simples e prático.","5,0",17 de fevereiro de 2021
2648,"Atendeu para o que eu precisava, mas o suporte é meio torto.","4,0",1 de abril de 2021
2649,Produto boa Qualidade. E o custo benefício muito bom. Atende muito bem pelo que é  pago.,"5,0",30 de outubro de 2020
2650,"Ótimo pra manusear, flexível, bem ajustável.","5,0",3 de fevereiro de 2021
2651,"Material muito bom, fácil manuseio, fácil manutenção, simples e prático, cumpre o que promete, muito bom.","5,0",9 de setembro de 2020
2652,Aparenta ser resistente e tem boa estabilidadeFácil de regular,"5,0",8 de abril de 2021
2653,"Salvando minha vida EAD, melhor coisa e com ótimo custo benefício 🤩","5,0",21 de outubro de 2020
2654,"Ótimo custo benefício, e até consigo usar mesmo sem teclado externo.","5,0",15 de agosto de 2020
2655,Suporte resistente e firme. Não desliza na mesa e de fácil manuseio.,"5,0",1 de dezembro de 2020
2656,"Tenho um notebook de 15,6"" e o suporte serviu perfeitamente. Recomendo.","5,0",4 de junho de 2020
2657,"Produto de excelente qualidade , bastante usual e de fácil montagem. Recomendo.","5,0",11 de abril de 2021
2658,Produto cumpre o q promete!,"5,0",25 de julho de 2020
2659,"Super flexível, amei!","5,0",6 de junho de 2021
2660,Produto bom e prático,"5,0",3 de janeiro de 2022
2661,De acordo ao esperado,"5,0",4 de abril de 2021
2662,muito compacto,"5,0",25 de novembro de 2020
2663,"No modo mais inclinado pra baixo, ele já deixa a uma boa altura da mesa. Pra mim que tenho 1.80m  ficou excelente.","4,0",25 de fevereiro de 2021
2664,pelo preço vale muito a pena,"4,0",7 de março de 2021
2665,Trabalho melhor depois dele.,"5,0",6 de maio de 2021
2666,Adorei o produto. Simples e tornou minha rotina bem melhor.,"5,0",3 de agosto de 2020
2667,Ótimo produto!,"5,0",2 de dezembro de 2021
2668,"MUITO BOM O PRODUTO, BEM FIRME","5,0",19 de junho de 2020
2669,é bom.... faz o que promete.,"5,0",21 de outubro de 2020
2670,Ajuda muito na postura na hora de trabalhar,"5,0",4 de dezembro de 2020
2671,"Achei difícil ajustar. Fica um pouco torto. Mas, por fim deu certo.","4,0",29 de abril de 2021
2672,Suporte não fica muito firme e desajusta muito fácil durante o uso.,"4,0",12 de setembro de 2021
2673,EU AMEI!!!!agora os meus olhos ficam na direção do not.,"5,0",25 de outubro de 2020
2674,"Fácil de usar, ergonômico, prático.","5,0",21 de setembro de 2021
2675,"Muito bom! Estável, bom acabamento.","5,0",8 de maio de 2020
2676,,"5,0",17 de outubro de 2020
2677,Ele é muito maleável é preciso muito cuidado para o uso.,"4,0",6 de setembro de 2021
2678,Se adapta perfeitamente ao notebook,"5,0",17 de outubro de 2020
2679,Bom custo benefício!,"5,0",6 de setembro de 2020
2680,"Modelo atendeu às minhas necessidades. Apesar de simples, requer aprendizagem para manuseio.","5,0",13 de outubro de 2020
2681,"Produto cumpre o que promete e é bem prático, além de ocupar pouco espaço.","5,0",3 de julho de 2020
2682,"Produto simples e funcional, serviu perfeitamente.","5,0",14 de setembro de 2021
2683,"Serviu perfeitamente para o meu notebook dell 14"".","5,0",8 de agosto de 2021
2684,Dispositivo supre as necessidades e tem bom preço.,"4,0",23 de outubro de 2020
2685,Super facil de dobrar e fica bem equilibrado quando aberto,"5,0",27 de janeiro de 2022
2686,"Produto bom, porém poderia vir com instruções mais claras.","5,0",3 de julho de 2021
2687,"Ele veio um tanto que torto, mas é simple de ""endireitar"".","5,0",3 de maio de 2021
2688,Super fácil de manusear e atendeu bem minhas expectativas!,"5,0",13 de abril de 2021
2689,"Material bom. Porém, o ajuste é ""folgado"".","5,0",11 de setembro de 2020
2690,Excelente!!! Exatamente conforme descrição,"5,0",5 de dezembro de 2020
2691,"Ótima qualidade, cumpre muito bem a função","5,0",2 de outubro de 2020
2692,Cumpre a sua função e é bem slim.Satisfeita com a aquisição.,"5,0",10 de março de 2021
2693,"Não é um dos tops, mas atendeu minha necessidade, estou satisfeito","5,0",7 de agosto de 2020
2694,"O produto está cumprindo sua função, nada de mais pra ser avaliado","5,0",8 de maio de 2021
2695,"Ótimo produto.Resistente, fácil de usar e permite a ventilação da máquina.Super recomendo!","5,0",8 de setembro de 2020
2696,ajuda muito na postura de quem está usando,"5,0",14 de novembro de 2021
2697,"Gostei muito. Me atendeu perfeitamente.. material resistente, não precisa ser montado, já vem pronto pra uso.","5,0",11 de janeiro de 2021
2698,Chegou em ótimo estado e em tempo hábil!,"5,0",4 de dezembro de 2020
2699,Produto está sendo ótimo até o momento..,"5,0",20 de setembro de 2020
2700,"Suporte bem simples, porém eficiente. Fácil de usar e de transportar.","5,0",1 de junho de 2020
2701,"Estava desconfiada da qualidade desse produto, mas me surpreendeu, gostei muito e é bem bonito!","5,0",31 de outubro de 2020
2702,Excelente suporte para Notebook. Recomendo.,"5,0",19 de junho de 2020
2703,"Muito fácil para usar, além de proporcionar uma melhor leitura do conteúdo da tela do notebook.","5,0",8 de janeiro de 2021
2704,Excelente!!!,"5,0",12 de dezembro de 2020
2705,"prático, útil e egonomico.","5,0",23 de maio de 2021
2706,Excelente custo/benefício.,"5,0",4 de maio de 2021
2707,Adorei o produto! Resistente e o notebook ficou perfeito.,"5,0",15 de outubro de 2020
2708,"É um produto muito simples e fácil de usar, gostei muito!","5,0",23 de outubro de 2020
2709,"Muito simples mas funciona, só não dá muita estabilidade.","4,0",24 de março de 2021
2710,"Gostei, apesar de ser um pouco dificil deixá-lo  estável.","5,0",20 de outubro de 2020
2711,"O.produto é leve, compacto e atendeu a minha necessidade.","4,0",17 de março de 2021
2712,"Pelo preço, cumpre o que promete.Parece frágil mas é estável, não tive problemas.","5,0",31 de agosto de 2020
2713,"Produto bem adaptável, de fácil transporte e usabilidade.","5,0",28 de dezembro de 2020
2714,Ótimo,"5,0",13 de março de 2022
2715,"Gostei, atendeu ao proposto na descrição.","5,0",29 de julho de 2020
2716,"Muito bom, é meio molenga mas ficou ótimo","4,0",26 de setembro de 2020
2717,"Muito mole e não é nada firme, fica torto","5,0",1 de julho de 2021
2718,"leve, bom acabamento, um pouco inestavel, mas bom custo beneficio","5,0",17 de dezembro de 2020
2719,"Não é tão estavel, dificil de dobrar mas dá pra quebrar o galho!!","4,0",21 de outubro de 2020
2720,"""estabilidade"", ""fácil de dobrar"" ,""ergonômico”e “prático”.","5,0",19 de abril de 2021
2721,"O suporte é prático, leve e encaixou perfeitamente no meu laptop!","5,0",7 de agosto de 2020
2722,"PRODUTO MUITO BOM, DEIXOU MEU NOTEBOOK COM ASPECTO DE PC.","5,0",29 de dezembro de 2021
2723,Top demais portátil e eficaz worthhhh demais galera podem comprar,"5,0",13 de agosto de 2021
2724,"Leve, prático e funcional. Atende perfeitamente ao que se propõe.","5,0",14 de abril de 2021
2725,Muito bom e de fácil usabilidade.,"5,0",12 de novembro de 2020
2726,"Fácil ajustagem, material bom.","5,0",5 de agosto de 2020
2727,Excelente suporte.,"5,0",1 de novembro de 2020
2728,Bem prático,"5,0",22 de maio de 2021
2729,Super Recomendo... atendeu minhas expectativas..,"5,0",2 de março de 2021
2730,Gostei muito. Dobrável e não ocupa muito espaço.,"5,0",14 de maio de 2021
2731,"Chegou antes do prazo, bem embalado. Muito satisfeita ;)","5,0",7 de janeiro de 2022
2732,Melhor do que eu esperava,"5,0",10 de setembro de 2020
2733,Já conheço. Esse é o segundo aqui em casa. Perfeito. Parabéns.,"5,0",6 de janeiro de 2021
2734,"Superou todas as minhas expectativas, execelente.","5,0",16 de abril de 2021
2735,"Adorei, chegou antes do prazo, é como eu esperava, veio bem embalado!!!!","5,0",4 de agosto de 2020
2736,"Muito satisfeita, produto estável e fácil de ajustar e manusear!","5,0",18 de maio de 2021
2737,"Muito bom, ótimo custo benefício. Acima das minhas expectativas.","5,0",9 de setembro de 2021
2738,Produto chegou em boas condições é bem fácil de monta e utilizar,"5,0",6 de novembro de 2020
2739,"Bonito, resistente e ergonômico, mas não é estável, é bem bambo.","4,0",23 de setembro de 2020
2740,Gostei do produto. Cumpre o que promete.,"5,0",17 de dezembro de 2020
2741,Produto de ótima qualidade e resistente!,"5,0",10 de abril de 2021
2742,Bom,"5,0",17 de novembro de 2020
2743,"Um pouco caro pelo produto, mas atende a sua finalidade.","5,0",26 de setembro de 2021
2744,"Produto menor do que eu esperava, mas atendeu minha necessidade!","4,0",10 de novembro de 2021
2745,Excelente! O melhor que já usei!,"5,0",1 de julho de 2021
2746,"Produto chegou exatamente como é apresentado. Apesar de ser firme, é bem fácil de ajustar/dobrar.","5,0",2 de abril de 2021
2747,Excelente produto,"5,0",8 de fevereiro de 2022
2748,Produto muito bom,"5,0",7 de maio de 2021
2749,Bem firme.,"5,0",14 de maio de 2021
2750,ergonômico,"5,0",2 de junho de 2021
2751,Ergonômico,"5,0",18 de outubro de 2020
2752,Produto simples e prático para o que se propõe.,"5,0",22 de setembro de 2020
2753,"excelente suporte para pc, cumpre o que propõe.","5,0",14 de julho de 2021
2754,"Prático, bonito, fácil de usar, estável. Ótimo produto.","5,0",23 de dezembro de 2020
2755,Gostei do produto. Precisa de um desses há muito tempo!,"5,0",8 de fevereiro de 2021
2756,As bordas inferiores frontais poderiam ser mais baixas.,"5,0",17 de setembro de 2021
2757,Bom,"4,0",28 de março de 2021
2758,Valeu o dinheiro gasto! Poderiam fazer um com uma altura maior.,"5,0",29 de dezembro de 2020
2759,Estava procurando há tempos e correspondeu minhas expectativas.,"5,0",24 de agosto de 2021
2760,Produto atende as especificações e funciona conforme anunciado.,"4,0",14 de outubro de 2020
2761,O suporte atendeu perfeitamente a minha necessidade. Recomendo.,"5,0",8 de abril de 2021
2762,Chegou dentro do prazo e tudo direitinho. O produto é excelente,"5,0",12 de agosto de 2021
2763,"Suporte não é 100% estável, mas cumpre o papel a que se propõe.","4,0",21 de julho de 2020
2764,Cumpre o que promete. Simples e funcional. Compraria novamente.,"5,0",16 de fevereiro de 2022
2765,Maravilhoso! Superou minhas expectativas.  E o preço? Incrível!,"5,0",4 de abril de 2021
2766,"Fácil de montar, seguro e funcional. Excelente custo benefício.","5,0",22 de dezembro de 2020
2767,"Serve, mas achei muito elevado o ângulo","5,0",21 de maio de 2021
2768,Excelente produto! Chegou super rápido!,"5,0",12 de agosto de 2020
2769,"Gostei, atendeu as minhas expectativas.","5,0",16 de agosto de 2020
2770,Ótimo bem legal o suporte ..chegou muito antes do prazo estabelecido..,"5,0",22 de outubro de 2020
2771,Muito bom,"5,0",17 de julho de 2020
2772,"Atendeu bem as expectativas, bom material e acabamento.","5,0",8 de setembro de 2020
2773,"Produto super resistente, o que faltava para o meu home office!","5,0",18 de março de 2022
2774,"Produto muito fácil de ""montar""","5,0",28 de julho de 2020
2775,Bom atendeu minhas expectativas,"5,0",16 de março de 2021
2776,Ótimo suporte para notebooks vale muito a pena comprar!,"5,0",3 de maio de 2021
2777,Bom investimento para ergonomia,"5,0",2 de dezembro de 2021
2778,Muito bom! Superou expectativas,"4,0",8 de agosto de 2021
2779,Rápido e pretico,"5,0",4 de abril de 2021
2780,recomendo,"5,0",14 de maio de 2021
2781,Leve e Firme é possivel digitar com segurança e o espaço de uso do notebook tb fica otimizado.,"5,0",19 de abril de 2021
2782,excelente,"5,0",13 de junho de 2021
2783,O produto é leve e cumpre a funcionalodade com sucesso,"5,0",29 de agosto de 2021
2784,"uso tanto para notebook quanto para tablet, muito bom.","5,0",30 de novembro de 2020
2785,"Produto muito bom, prático e me atendeu perfeitamente.","5,0",11 de dezembro de 2020
2786,Bastante confortável e estável. Bom custo x benefício.,"5,0",12 de novembro de 2020
2787,Atendeu às minhas expectativas. Ótimo custo benefício.,"5,0",28 de agosto de 2020
2788,produto muito bom! atendeu minhas expectativas,"5,0",26 de março de 2021
2789,"Produto simples, prático, portátil, recomendo!","5,0",7 de dezembro de 2020
2790,"Atende muito bem, um pouco bambo, mas funciona","5,0",19 de outubro de 2020
2791,Atende ao que se propõe,"4,0",27 de outubro de 2020
2792,"O produto é resistente e se adequa muito bem a diversas alturas, ideal para o home office","5,0",19 de abril de 2021
2793,"Muito bom, cumpre o que promete","5,0",7 de maio de 2021
2794,"Muito bom esse suporte, leve e prático. Minha coluna agradece.","5,0",19 de abril de 2021
2795,"Produto de boa qualidade, fácil ajustar igual a foto anunciada","5,0",14 de maio de 2021
2796,Tem uma leve inclinação que não casa os 4 pontos sobre a mesa.,"4,0",20 de outubro de 2020
2797,"Suporte funcional,compacto leva em qualquer lugar. Resistente.","5,0",8 de janeiro de 2022
2798,Atende bem a necessidade ao qual foi comprado. Preço razoável!,"4,0",21 de maio de 2021
2799,"Eu gostei bastante, veio meio ralado mas o produto é excelente","5,0",29 de março de 2021
2800,O produto chegou de forma bem rápida. Atendeu as expectativas.,"4,0",17 de fevereiro de 2021
2801,Ele poderia ser um pouco mais fácil de estabilizar o notebook.,"5,0",20 de março de 2021
2802,"Bem prático, matéria resistente e atendeu a minha necessidade.","5,0",10 de abril de 2021
2803,"fino, leve, discreto, acessível, prático, conforme mostruário.","5,0",11 de setembro de 2020
2804,"Acondiciona bem o notebook, recomendo.","5,0",25 de agosto de 2021
2805,"Portátil, mas não tem ajuste de altura","4,0",25 de setembro de 2020
2806,"simples e muito funcional,encaixa perfeito..recomendo com certeza","5,0",13 de agosto de 2020
2807,Produto muito forte e bonito.Faz bem pra saúde do corpo.,"5,0",15 de dezembro de 2021
2808,Produto de boa qualidade e atendeu bem as minhas expectativas.,"5,0",9 de fevereiro de 2022
2809,Muito bom,"5,0",1 de março de 2021
2810,Muito fácil de usar e eleva bastante a tela!,"5,0",27 de novembro de 2020
2811,Satisfez todas as necessidades,"5,0",22 de fevereiro de 2021
2812,"Atendeu bem a expectativa, e o material é melhor do que eu esperava.","5,0",2 de dezembro de 2020
2813,"Suporte leve, prático, de fácil manuseio.","5,0",3 de junho de 2020
2814,,"5,0",28 de outubro de 2021
2815,"Estabilidade, ergonômico, porém tive dificuldade para dobrar.","5,0",25 de novembro de 2020
2816,"atendeu minhas expectativas. muito útil, uso todo dia","5,0",25 de agosto de 2021
2817,Atendeu às expectativas. Fácil de levar e ergonômico.,"5,0",5 de janeiro de 2021
2818,"Simples, mas precisa de cuidado ao acoplar o notebook","4,0",22 de março de 2021
2819,"Gostei do produto, uso para trabalhar constantemente.","5,0",22 de outubro de 2020
2820,"Produto razoável, porém, deveria ser mais resistente.","4,0",22 de abril de 2021
2821,"Material resistente, adaptável. O PC não esquenta. A altura é adaptável. Atende ao que propõe.","5,0",6 de fevereiro de 2021
2822,o produto é exatamente o que promete. gostei.,"5,0",22 de maio de 2021
2823,"Atendeu minhas necessidades, é bonito e útil.","5,0",30 de setembro de 2020
2824,Atendeu as especiarias,"4,0",7 de novembro de 2021
2825,Produto responde bem ao que se propõe.,"4,0",2 de setembro de 2020
2826,O produto é como da foto. Não tem muita estabilidade na mesa.,"4,0",17 de fevereiro de 2022
2827,"Possui estabilidade, firme e leve, valor acessível, recomendo","5,0",10 de março de 2021
2828,"É legal, mas o suporte não ajusta bem para notebooks maiores.","4,0",3 de fevereiro de 2022
2829,Muito facil de dobrar e muito estavel para segurar o notebook,"5,0",27 de maio de 2021
2830,"Ótimo produto, compacto e resistente! Atendeu as expectativas","5,0",4 de setembro de 2020
2831,Gostei muito da qualidade e acabamento do produto! Recomendo!,"5,0",18 de agosto de 2020
2832,"Nem eu sabia que precisava, muito bom","5,0",16 de abril de 2021
2833,Ótimo custo benefício.,"5,0",29 de dezembro de 2021
2834,"ótimo custo beneficio, super indico .","5,0",2 de dezembro de 2021
2835,"Leve, bonito e fácil de usar.","5,0",5 de janeiro de 2021
2836,Funciona bem e tem bom preço.,"4,0",9 de outubro de 2020
2837,Adorei. Cumpre o que promete.,"5,0",5 de abril de 2021
2838,Produto de qualidade e tooop.,"5,0",26 de março de 2021
2839,Muito útil. Recomendo demais.,"5,0",30 de setembro de 2020
2840,Atende ao uso do meu notebook,"5,0",20 de maio de 2021
2841,É de ferro mesmo! Vale a pena,"5,0",9 de junho de 2021
2842,ficou perfeito,"5,0",12 de agosto de 2021
2843,Ótimo produto.,"5,0",16 de outubro de 2020
2844,Muito pratico!,"5,0",21 de dezembro de 2020
2845,Foi bem útil e atendeu todas minhas expectativas!Pequeno e serve para o notebook tranquilamente. Recomendo!,"5,0",23 de junho de 2020
2846,O produto cumpre com todas as descrições do anuncio!,"5,0",10 de março de 2021
2847,"Promete o que cumpre, ótimo material e durabilidade!","5,0",9 de março de 2021
2848,"Excelente produto, foi o segundo que comprei","5,0",22 de maio de 2021
2849,Bem prático e útil. Dentro das expectativas.,"5,0",22 de maio de 2021
2850,Bom é fácil de dobrar,"5,0",17 de junho de 2021
2851,Muito bom pelo preço.,"4,0",11 de dezembro de 2020
2852,"Faz o essencial, produto simples e muito bom, muito estável!","5,0",12 de agosto de 2020
2853,"é bem ergonômico, ajuda bastante o notebook não superaquecer","5,0",15 de maio de 2021
2854,"Chegou rápido e adorei o produto, super prático e ergonômico","5,0",23 de abril de 2020
2855,Produto excelente pra postura e entrega muito rapida,"5,0",13 de abril de 2020
2856,Suporte atendeu minhas necessidades.,"4,0",27 de julho de 2020
2857,"Ótimo, simples e cumpre o propósito.","5,0",23 de dezembro de 2020
2858,"Cumpre perfeitamente sua função, o que foi ótimo pelo preço.","5,0",3 de agosto de 2021
2859,"Adorei, preço ótimo e cumpre com seu funcionamento muito bem","5,0",2 de junho de 2021
2860,"Bom produto, opção de baixo custo que atende a necessidade","5,0",17 de julho de 2020
2861,"Muito bom o produto, além da entrega ser muito rápida.","5,0",14 de setembro de 2020
2862,Produto dobra e é fácil de carregar.,"5,0",11 de junho de 2021
2863,Muito bom. Fácil de usar e versátil.,"5,0",23 de fevereiro de 2022
2864,Muito bom e pratico para o dia a dia,"5,0",29 de janeiro de 2022
2865,Fácil de montar. bom produto,"5,0",10 de março de 2021
2866,Produto de boa qualidade e ótima relação custo benefício. De fácil instalação e de utilizar.,"4,0",28 de junho de 2020
2867,"Muito pratico, ergonômico, e funcional, ajuda muito na postura","5,0",28 de maio de 2021
2868,"Atende as expectativas, porém não fica bem nivelado.","4,0",25 de abril de 2021
2869,otimo produto,"4,0",31 de outubro de 2020
2870,Ótimo produto,"5,0",5 de fevereiro de 2021
2871,Gostei muito!,"5,0",13 de fevereiro de 2022
2872,Suporte de boa qualidade e ajustável em diferentes alturas.,"5,0",27 de janeiro de 2020
2873,Gostei muito. Mas tem q ficar em superficies duras.,"5,0",4 de março de 2021
2874,"Gostei bastante, é prático e aparentemente durável.","5,0",2 de fevereiro de 2021
2875,Amei !,"5,0",21 de junho de 2021
2876,"É firme, dá uma ergonomia boa. Vale a pena.","5,0",9 de junho de 2021
2877,Muito bom! Recomendo! Já comprei mais dois!,"5,0",12 de abril de 2021
2878,"Leve, ocupa pouco espaço, otimo pra viagem!","5,0",3 de novembro de 2020
2879,"Gostei bastante, supriu minhas necessidades","5,0",2 de julho de 2021
2880,Muito bom! Atendeu as expectativas criadas.,"5,0",24 de fevereiro de 2021
2881,Perfeito para quem trabalha em home office.,"5,0",28 de janeiro de 2021
2882,Excelente custo beneficio e bem minimalista,"5,0",12 de agosto de 2020
2883,Gostei.,"4,0",29 de abril de 2021
2884,É bom cumpre a função! achei que iria soltar mais,"5,0",11 de fevereiro de 2020
2885,Bom para o propósito,"5,0",23 de abril de 2021
2886,Cumpre o que promete,"5,0",7 de outubro de 2021
2887,"Muito bom o produto, pelo preço!Atende a necessidade.","5,0",23 de setembro de 2020
2888,Entregue conforme o esperado e produto conforme o desejado.,"5,0",18 de janeiro de 2020
2889,Produto de acordo com o esperado. Bem prático e resistente.,"5,0",24 de julho de 2020
2890,Excelente produto e logística eficiente até a chegada dele!,"5,0",12 de novembro de 2020
2891,Bom produto. Amazon sempre entregando muito rápido!,"5,0",14 de junho de 2021
2892,Fica mais alto do q eu imaginava...,"4,0",18 de maio de 2021
2893,"O suporte de otimo, nada a reclamar","5,0",14 de junho de 2021
2894,Cumpre o que promete. Uma base simples e funcional.,"5,0",21 de dezembro de 2021
2895,"Cumpre a função, mantém o notebook bem estável.","5,0",26 de maio de 2020
2896,Ergometria resume bem o produto. Muito bom!,"5,0",1 de junho de 2021
2897,"Simples, prático e funcional‼️","5,0",14 de março de 2021
2898,"Bom produto ,fácil mauseio.","4,0",29 de novembro de 2021
2899,Simplicidade,"5,0",26 de setembro de 2020
2900,Funciona bem,"5,0",29 de agosto de 2021
2901,Bom produto!,"4,0",5 de novembro de 2020
2902,Ótimo,"5,0",3 de junho de 2021
2903,Ótimo,"5,0",25 de julho de 2021
2904,"Prático, pequeno, dobrável, serviu as finalidades.","5,0",8 de julho de 2021
2905,O produto atende todas as expectativas. Recomendo!,"5,0",10 de novembro de 2021
2906,Suporte não é muito firme. Ele é desigual.,"4,0",30 de junho de 2021
2907,Perfeito. Fácil de montar... Bem nivelado.,"5,0",25 de janeiro de 2021
2908,"Ótimo produto, funciona perfeitamente bem!","5,0",16 de outubro de 2020
2909,Simples e funcional,"5,0",26 de maio de 2021
2910,Aparenta ser um material de boa qualidade e o ajuste é Bom,"5,0",21 de abril de 2020
2911,Produto muito bom para utilizar o notebook de home office.,"5,0",5 de outubro de 2020
2912,O produto é muito bom e foi entregue muito antes do prazo.,"5,0",15 de abril de 2020
2913,Fácil de carregar e boa ergonomia.,"5,0",25 de setembro de 2020
2914,Produto  excelente gostei muito e chegou antes do previsto,"5,0",21 de julho de 2021
2915,Produto excelente. Exatamente como na foto.,"5,0",22 de abril de 2021
2916,Para mim o produto atendeu bem minha necessidade.,"5,0",17 de dezembro de 2020
2917,"Material de qualidade e resistente, posição confortável para quem precisa trabalhar/ estudar no notebook.","5,0",23 de agosto de 2020
2918,Produto conforme anunciado,"4,0",12 de setembro de 2020
2919,muito legal e muito bacana,"5,0",22 de fevereiro de 2021
2920,Bom,"5,0",27 de julho de 2020
2921,Bom produto,"5,0",4 de abril de 2021
2922,"Gostei muito. Prático, eficaz e discreto pro uso.","5,0",9 de junho de 2021
2923,"Prático, resistente e com um bom custo benefício.","5,0",2 de janeiro de 2021
2924,"Ótimo produto, atendeu muito minhas expectativas.","5,0",22 de março de 2021
2925,Produto de qualidade e com ótimo custo benefício.,"5,0",20 de outubro de 2021
2926,"mas não deixa de ser um bom produto, funciona bem","4,0",13 de fevereiro de 2022
2927,Produto simples e prático para sua função,"5,0",4 de fevereiro de 2021
2928,Excelente custo benefício! Boa qualidade!,"5,0",13 de agosto de 2020
2929,"Gostei, cumpre a proposta. Chegou rápido!","5,0",11 de janeiro de 2021
2930,"Ótimo equipamento, com qualidade nos materiais e funções.","5,0",4 de setembro de 2021
2931,"Gostei, é bem simples mais atende as minhas necessidades.","4,0",13 de janeiro de 2021
2932,Ótimo produto! Muito prático e parece ser bem resistente.,"5,0",1 de março de 2021
2933,"Prático, versátil e também se ajusta a qualquer ambiente.","5,0",20 de abril de 2020
2934,Atendeu perfeitamente as expectativas.Super indico!,"5,0",10 de abril de 2021
2935,"Simples, mas muuuito util. Material bom. Gostei bastante.","5,0",15 de setembro de 2020
2936,Produto atendeu as expectativas.,"5,0",14 de outubro de 2021
2937,Uso para trabalha ee gostei muito,"5,0",9 de junho de 2021
2938,Produto cumpre o que promete. Muito bom. Ainda libera espaço na mesa para o teclado e mouse sem fio.,"5,0",14 de novembro de 2020
2939,Muito atendeu minhas expectativas,"5,0",15 de agosto de 2020
2940,Caiu bem com meu notebook,"5,0",4 de novembro de 2020
2941,Produto conforme descrito,"5,0",28 de julho de 2021
2942,Venho conforme o anúncio.,"5,0",18 de março de 2022
2943,"Produto muito bom, nunca mais tive dor no pescoço.","5,0",20 de abril de 2021
2944,Cumpre a expectativa. Bem simples de manusear e com boa estabilidade.,"5,0",21 de outubro de 2020
2945,Muito bom.,"5,0",4 de maio de 2021
2946,Muito bom!,"5,0",25 de maio de 2021
